	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	essay_prompt	NOUN	CONJ	VERB	INTJ	PART	ADV	ADJ	ADP	CCONJ	SCONJ	spelling_errors	correct_spellings	lexical_diversity	grammar_errors	readability	word_count	sent_count	unique_words	cleaned_essay	polarity (TB)	subjectivity (TB)	positive (VD)	negative (VD)	neutral (VD)	compound (VD)	prompt	relevance (TF-IDF)	relevance (CV)
11769	19035	7	One time when I was patient was my birthday I was turning @NUM1. I was very excited because I knew that I was getting a cell phone and thats all I wanted. All of my friends had them I just wanted one because if my mom had to pick me up for something and didnt know where I was. It is just a need right now because they are very helpful. My birthday was  on a @DATE1 so the night before I was at the football game everybody was asking if I was going to get me and I kept on telling  them yes Im getting it tomorrow. I woke up the next morning and ran downstairs. The first gift that I got was the cell phone and I was really happy and I started to get all of my friends numbers. I learned when your patient and not asking you will get what you want.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	21	0	24	1	4	10	6	8	7	11	5	46	1.2142857142857142	7	7.467504938271604	51	12	42	time patient birthday turning excited knew getting cell phone thats wanted friends wanted mom pick didnt know need right helpful birthday   night football game everybody asking going kept telling   yes Im getting tomorrow woke morning ran downstairs gift got cell phone happy started friends numbers learned patient asking want	0.23188775510204085	0.5062925170068028	0.151	0.0	0.849	0.9678	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5846434037980073	0.5846434037980074
11770	19036	7	One day me and my brore  asd my dad to tek us to game stop so we cold get a ner game game controller he sad  in a little but so we watid passim by  riding was four about lommits then we went swimmingare pull for a win so  then he still wasn't  redy so we  play with my dog macy and then he was finly  redy to go so we went to game stop to get the control and they didn't har it so we went to @CAPS1 boster and  they had it so we got the controller and they didnt hav it so we went home to @CAPS1 boster and they had it so we got the controller and went home and plad the game on to place  and that is how I was pashint all day. And the best we to be pashint is to keep your self okupid for along  pereld	6	6		2				2.0	2.0	1.0	1.0			2.0	1.0	2.0	1.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	29	0	21	1	8	15	7	13	11	2	25	41	1.65	45	10.332887096774193	66	7	40	day brore   asd dad tek game stop cold ner game game controller sad   little watid passim   riding lommits went swimmingare pull win     redy   play dog macy finly   redy went game stop control har went boster   got controller nt hav went home boster got controller went home plad game place   pashint day best pashint self okupid   pereld	-0.14875	0.52	0.087	0.039	0.874	0.9015	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.0	0.0
11771	19037	7	My grandma was patient for @NUM1 months because she had a big check that kept haveiry mastakes with it like they spelled her last name wrong so it had to be called back and retiped everytime they retipped it they would make a mastakes five times in a row and it takes a long time to prosses and we needed to pay our pills so we wouldnt get kicked out. We also needed a new car and clothes. Our car ready to break down and our clothes we out grow. When my grandma finally got her check we went strait out and got a brand new car. and clothes. I think my grandma was pretty patient after they had to re do it over five time I know it wouldnt be able to be that patient without loseing  it.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	25	0	23	0	5	5	12	9	7	6	11	47	1.3488372093023255	18	7.247864102564103	58	6	43	grandma patient months big check kept haveiry mastakes like spelled wrong called retiped everytime retipped mastakes times row takes long time prosses needed pay pills wouldnt kicked needed new car clothes car ready break clothes grow grandma finally got check went strait got brand new car clothes think grandma pretty patient time know wouldnt able patient loseing  	0.043097643097643086	0.48247053872053874	0.059	0.032	0.908	0.5719	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5915056505433378	0.591505650543338
11772	19038	7	The story is about a time I was patient. I am being patient right. I am being patient about waiting for @CAPS1. Im not a person who ??? to be patient. When I want something I were that second. Cristmas is my favorite holiday. There is so much good stuff about it. There are cokkies, family and present. There is always a problem and my problem is I like to try and figure out what my present is. That is what stinks about being patient you are always waiting for something good to happen. All my family knows not to put anything in a bag for me because I will look in the bag easily and if they dont wrap it very good I will find a little slit in the wrapping paper. The worst time to be patient is the night before you can open your presents. I really hate that you have to go to bed and your presents are yelling not to leave them unpackaged. Something also it seemes to be all holidays are like that. Well I guess we all have to be patient on something Im being patient on @LOCATION1 football winning the @CAPS2 @CAPS3 @CAPS4 and @ORGANIZATION1 and flordia gators. Ficst @ORGANIZATION1 has got to get out of the @CAPS5 bold game thing.	9	6		2				2.0	2.0	3.0	2.0			0.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	30	0	30	1	13	11	18	16	7	5	17	56	1.3272727272727274	11	7.637660507903602	73	17	55	story time patient patient right patient waiting Im person patient want second Cristmas favorite holiday good stuff cokkies family present problem problem like try figure present stinks patient waiting good happen family knows bag look bag easily dont wrap good find little slit wrapping paper worst time patient night open presents hate bed presents yelling leave unpackaged seemes holidays like guess patient Im patient football winning flordia gators Ficst got bold game thing	0.08087535014005602	0.5626890756302521	0.153	0.065	0.781	0.9504	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.622422044089477	0.6224220440894772
11773	19039	7	"Topic: write a story in your own way about patience @CAPS1 you ever seen someone @CAPS1 good patience? well I @CAPS1. @CAPS5 neighbor had just couldnt wait till the soccer try outs for score. He practesd all day jugling pasing , and moves. The day came and for tryouts. He went and jugled , talked with the coach , shaved off some moves and went home .  it will be a couple weeks to see if your on the team or not the coach @CAPS3  @CAPS2 , @CAPS3 @CAPS5, I cant wait that long. After he got back he told me all about it. I @CAPS1 to wait a couple of weeks, he @CAPS3 .So I told him about patience. The more you complain I @CAPS3 the worst you will get on your disippointment. So he went home and practiced a move he couldnt make. A few days later. I was walking out side when suddenly,  @CAPS4 @CAPS5 friend came screaming out side saying I made it  just smiled as I @CAPS3 ""patience patience works."	9	9		2				2.0	2.0	2.0	3.0			2.0	2.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	32	0	35	1	3	13	5	13	6	5	35	42	1.3275862068965518	31	9.788626415992384	77	15	58	Topic write story way patience seen good patience neighbor couldnt wait till soccer try outs score practesd day jugling pasing moves day came tryouts went jugled talked coach shaved moves went home .   it couple weeks team coach   I cant wait long. got told it. wait couple weeks, .So told patience complain worst disippointment went home practiced couldnt days later walking suddenly  friend came screaming saying I it   smiled patience patience works.	0.1333333333333333	0.43333333333333335	0.067	0.054	0.879	0.3008	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.4593340031782375	0.4593340031782377
11774	19041	7	One time that I was patient was whe I was @NUM1 years old when I coght my @NUM2 fish. Me and my dad went fishing on my uncles bout my dad stoped the bout where we wher going to fish my dad help me put on my life jacet and then he bated my pocil. And then castede it out for me my dad was catching them like crazy in like the @NUM2 @NUM4 he got about @NUM5 fish he tould  me to be patient that it was my @NUM2 time so as my dad was reailing them in I was siting there waiting and then all of a sudden my bobes went down I yelled out to my dad he said realit in  I tride and tride and almost feel of the bout my dad came over and helped me when we got it on the bout I asked my dad what kind of fish it was he said it was a blue gill he said it was a good catch for a firsttimmer so me and my dad relised it and went back to fishing. That was a time where I had to be patient.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	32	0	31	0	3	7	8	23	9	8	22	52	1.5416666666666667	22	9.357316080402011	74	6	48	time patient whe years old coght fish dad went fishing uncles bout dad stoped bout wher going fish dad help life jacet bated pocil castede dad catching like crazy like got fish tould   patient time dad reailing siting waiting sudden bobes went yelled dad said realit   tride tride feel bout dad came helped got bout asked dad kind fish said blue gill said good catch firsttimmer dad relised went fishing time patient	0.13827160493827162	0.4876543209876544	0.055	0.012	0.932	0.802	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.552344770738994	0.5523447707389941
11775	19042	7	Write about a time when I was patient. At my old school before this school I was patient all the @NUM1 in some @NUM2 jump people in I told them to gone than they want to fight so am holding my patients in the teachers was talking to them about in I saw tham outside of the in they did not do anything to me so how I no they was fighting to make the school happy.	6	4		1				2.0	2.0	1.0	1.0			1.0	1.0	1.0	1.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	10	0	12	1	4	3	4	11	0	3	3	20	1.15	5	0.0	23	3	20	Write time patient old school school patient jump people told gone want fight holding patients teachers talking saw tham outside fighting school happy	0.3	0.4166666666666667	0.064	0.096	0.84	-0.3774	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.7440916048338275	0.7440916048338276
11776	19044	7	Patience every knows what it is and how we all can stay focus is like if were waiting at a unemployed line we wait cause patient keeps us from getting angry but if were waiting for a long time thats a better chance of getting angry. When you wait you also show care that you know someones in front of you and you wait wait wait til its your turn cause waiting and being patient lets you absorve the things around you and look at things you never seen before in your whole life and stuay what you saw to see what it is even if you already know it when your patience you show gradatude to the person in front of you and gradatude shows respect and trust wortiness thats a way of being polite and patience to the person in front of you. When you patience you dont have to rush anything cause you have a lot of time and you shouldnt complaine at all when you are or are trying to be patient no matter how long your patient the maximum time is for you and you bring up that time faster by not being patient and patient is a big thing cause patient gives you want you want or need in a lot of time I think patience is important because you never know whos patient to you so you should be patient to someone else.	4	3		1				0.0	1.0	2.0	1.0			0.0	1.0	1.0	1.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	40	0	39	0	4	13	16	25	14	14	10	84	1.5932203389830508	21	10.092532795698926	94	3	59	Patience knows stay focus like waiting unemployed line wait cause patient keeps getting angry waiting long time thats better chance getting angry wait care know someones wait wait wait til turn cause waiting patient lets absorve things look things seen life stuay saw know patience gradatude person gradatude shows respect trust wortiness thats way polite patience person patience dont rush cause lot time shouldnt complaine trying patient matter long patient maximum time bring time faster patient patient big thing cause patient gives want want need lot time think patience important know s patient patient	0.0	0.6	0.107	0.037	0.857	0.9418	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.6703192362103781	0.670319236210378
11777	19046	7	The first time I ever was patient before is when I had to wait @DATE1 years to get @DATE1 film out of my camera my mom always promises me to get the film but sense her money was use on ??? She told me to wait @DATE1 @DATE1. So I waited @DATE1 @DATE1 have crine up and this is what happened I ask my mom again can I get my film out of my camera. She said no because she used her money??? school supples. I was happened to wait another @DATE1 @DATE1 so @DATE1 @DATE1 came again. I ask her and she said no because once again she spend her money no paying people back from them helping her out like any dad. So I had to wait until next @NUM1 @DATE1 so I waited, and waited, and finally @NUM1 @DATE1 has pass and she forgets so she had to get groceries. So @DATE1 I ask her one more time and she said. Yes but she had to pay my dad back on helping her and after that she said after school I??? bringing my film out to buy. So how now told you how??? I have waited to do that also had to get a new diginal camera because it has been droped to many time.	7	8		2				2.0	2.0	1.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	33	0	46	3	11	16	7	15	9	10	18	45	1.7027027027027026	17	7.888869365132684	63	14	37	time patient wait years film camera mom promises film sense money use told wait waited crine happened ask mom film camera said money school supples happened wait came ask said spend money paying people helping like dad wait waited waited finally pass forgets groceries ask time said Yes pay dad helping said school bringing film buy told waited new diginal camera droped time	0.17329545454545453	0.34848484848484845	0.068	0.045	0.887	0.7319	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.4116934847963092	0.4116934847963092
11778	19047	7	Every day at launch I have to be patient while waiting to get called up to get my lunch. Especialy when your waiting in line, then you really have to be patient. But sometimes your lucky and you can go to the other line to pay for lunch. And then when you finish lunch you can go out ride and play. But @CAPS1 you must finish your food and throw it away and wait patienty. And thats a time when I was patient.	8	5		2				2.0	2.0	2.0	2.0			0.0	1.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	11	0	15	0	5	6	5	6	8	4	3	24	1.35	4	0.0	27	6	20	day launch patient waiting called lunch Especialy waiting line patient lucky line pay lunch finish lunch ride play finish food throw away wait patienty s time patient	0.1361111111111111	0.4694444444444445	0.08	0.019	0.902	0.7351	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5763708787148328	0.5763708787148328
11779	19048	7	I was patient in a plane ride going to @LOCATION1. All I did was stare at towers and buildings as I possed exit them. I was also patient when my little brother. Much got a fly shot and I had to wait in the lobby. The biggets time Ive ever been patient was with my brother and him going through my patient, breaking all my stuff, biting me with his toys and his constant whining or crying over stuff that he wants.	5	4		1				0.0	1.0	2.0	2.0			1.0	1.0	1.0	1.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	16	0	12	0	1	2	7	8	5	2	4	29	1.2222222222222223	3	0.0	33	6	27	patient plane ride going stare towers buildings possed exit patient little brother got fly shot wait lobby biggets time Ive patient brother going patient breaking stuff biting toys constant whining crying stuff wants	0.13541666666666666	0.4388888888888889	0.014	0.064	0.922	-0.5994	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5683580801556053	0.5683580801556054
11780	19049	7	During the @DATE1 my family and I went to @LOCATION3 for a couple weeks. In the beginning of the second week I did something i have never done before. My two older sisters (@LOCATION1 and @PERSON1), dad,cousin (@PERSON2), @PERSON2s uncle (@CAPS1) and I were on our way to the boat. I was excited, this was my first time fishing in a ocean. A few hours past and we didnt catch anything,but we still waited while drinking coffe, telling  jokes, doing little  pranks like pulling  each others line to make them think we caught something. We left at @NUM1 am and now it was @NUM2 pm. We still didnt catch anything but dad and @CAPS1 go fishing all the time and said we just had to be patient. About @NUM3 minutes later @CAPS3 line started pulling @CAPS1 helps her reach it in, it was a clam the size of my thumb. Everyone was so patient but no one caught anything else. Now it was @NUM4 pm and we decided to go home. @PERSON2 was happy. Everyone was just being patient and waiting to catch something but @PERSON2 was also very patient because she had to use the bathroom for most of the time we were on the boat. I think most of us on the boat had to secretly use the bathroom after being there for so many hours. When we got home  we told evryone what we caught,which was nothing for everyone besides for @PERSON3 and her tiny clam. I know lots of people who wouldnt last on that boat for an hour. So i was proud of how patient everyone was and i hope to do it again next time i go to @LOCATION2 with my family.	12	10		3				3.0	3.0	3.0	3.0			2.0	3.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	49	0	43	0	10	21	19	29	14	6	23	72	1.4615384615384615	22	7.280796610169491	95	18	65	family went couple weeks beginning second week older sisters dad cousin uncle way boat excited time fishing ocean hours past didnt catch waited drinking coffe telling   jokes little   pranks like pulling   line think caught left pm nt catch dad fishing time said patient minutes later line started pulling helps reach clam size thumb patient caught pm decided home happy patient waiting catch patient use bathroom time boat think boat secretly use bathroom hours got home   told evryone caught tiny clam know lots people nt boat hour proud patient hope time family	0.16074561403508775	0.38596491228070173	0.078	0.011	0.911	0.9561	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5956086839320314	0.5956086839320314
11781	19050	7	Being patient is not an easy thing to maintain. It takes self control in order to have patience. Having patience is very important because if you have a gon??? and your not patient maugio wait  your turn here not going to hire you, here not looking for an impatient person. First, my family and I were going on a trip to @LOCATION1 but we had to leave at @DATE1 am so I couldnt go to sleep. I woke up at @TIME1am so I was tired. I couldnt take a nap because if I did the nap will turn into a deep sleep. Next I and to finish packing ?????????? so I  was really tired and  ?????????? show I was ran because it was  a hour left. When I was done packing. I started to watch t.v to keep me awake because I cant go to sleep under a ????????. Then   my cousin  had to have his diper changed so I was to change it, but @CAPS1 when I was @CAPS1 about to get ????????????????? called at and said lets go. I was happy because now I get to go to sleep in the rental van.  In conclusion, I had to maintain my patience, but it was really hard to do when your really sleepy. I tried different things to keep me awake and it worked. What really was about to make me angry was that I had to change a diper but some how I maintained my patience.	8	11		3				2.0	2.0	2.0	2.0			3.0	3.0	2.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	30	0	48	0	20	14	18	15	10	13	15	68	1.360655737704918	28	8.634931372549019	83	18	61	patient easy thing maintain takes self control order patience Having patience important gon patient maugio wait   turn going hire looking impatient person family going trip leave couldnt sleep woke tired couldnt nap nap turn deep sleep finish packing   tired   ran   hour left packing started watch t.v awake cant sleep    cousin   diper changed change called said lets go. happy sleep rental van   conclusion maintain patience hard sleepy tried different things awake worked angry change diper maintained patience	0.040777777777777774	0.5605555555555557	0.028	0.086	0.886	-0.9184	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.4829623412680657	0.4829623412680658
11782	19051	7	"One beautiful day in she I by I up I, my sister and I were outsid  @CAPS1. My mom said that shed be wide  back. Shes going to the store a couple hours  late she is no bake with a hot. She said @CAPS2 was per  my sister but she said could  don't open @CAPS2 till her birthday. Her birthday was in a couple of weeks. She said she couldn't wait that long and stroed  off. After a couple of days she decided to be patient. She thought days would go by radius. They did to her stick, but not fast enough. My mom to I her body to be waited of just target about the boy. @CAPS2 is hard for her to go that her house she is no ??? I was going to ???. I had decided ?? ? We got come the cream and said one way home. Finally @CAPS2 was her birth day and she was screed lad. She had opened all of her girls excepted one. The hot was sitting want I her. She dosed over to and ripped @CAPS2. One When she opened @CAPS2 .She just stared. In the break of silence she said."" @CAPS2's just clothes"". I could tell she didn't like @CAPS2."" I can't have that I was patient for so long for clothes."" I bursted out in laughter. I thought @CAPS2 was bananas. After I stoped laughing for told me don't get used to the being patient house you might never be again."	11	8		3				3.0	3.0	3.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	36	0	38	0	10	18	10	28	7	7	21	72	1.4090909090909092	21	7.390742865531415	93	26	66	beautiful day sister outsid   mom said shed wide   s going store couple hours   late bake hot said   sister said   open till birthday birthday couple weeks said wait long stroed   couple days decided patient thought days radius stick fast mom body waited target boy hard house going decided got come cream said way home Finally birth day screed lad opened girls excepted hot sitting want dosed ripped opened .She stared break silence said clothes tell like patient long clothes bursted laughter thought bananas stoped laughing told patient house	0.035256410256410256	0.5878205128205128	0.054	0.035	0.911	0.7779	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5352015302352019	0.5352015302352019
11783	19052	7	Have you ever been in a situation when you know something good is coming or is going to happen and you just @CAPS1t control yourself? You ask your parents, when and they say, soon just have some patience! well this has happened to me multiple times, such as when we were going to @LOCATION1 or @LOCATION2, but on this special occasion, getting our new dog. I decided to be a mature teenager and be patient. It was @DATE1 @TIME1, the day my family was getting a dog and I was so excited. My stomach was filled with butterflies, trying to fly out and explode in happiness. Everyone else in my family was the same way, but just then, I remembered my goal about being a mature teenager and patient. So I carried on with my normal, everyday life. Eat breakfast, comb hair, get dressed, brush teeth, and go to school. Later, when I came home, my mom announced that my dad will arrive with my puppy in @NUM1 minutes. So I sat on my chair, in my room and watched the clock tic and toc for about @NUM2 minutes. Then, I walked in to the living room, where the rest of my family was sitting and waited till I heard a door slam. Suddenly. Boom! The door slammed on my dads truck. My mom, brother, and sister bolted to the door as I simply walked to see the puppy. aww! everyone screamed. @CAPS1 I hold her, and shes my dog, and lets name her also came in the conversation. Then, my dad glared at me, standing their quietly and handled me the dog. you are being so patient, you @CAPS1 be the one to hold her first! I was so proud of myself. I was patient and I was the one that got to hold her first. Being patient @CAPS1 pay off!	12	12		3				3.0	3.0	3.0	3.0			3.0	3.0	3.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	59	0	48	2	6	19	18	28	19	7	22	103	1.2254901960784315	13	7.979320592020592	125	22	102	situation know good coming going happen control ask parents when soon patience! happened multiple times going special occasion getting new dog decided mature teenager patient day family getting dog excited stomach filled butterflies trying fly explode happiness family way remembered goal mature teenager patient carried normal everyday life Eat breakfast comb hair dressed brush teeth school Later came home mom announced dad arrive puppy minutes sat chair room watched clock tic toc minutes walked living room rest family sitting waited till heard door slam Suddenly Boom door slammed dads truck mom brother sister bolted door simply walked puppy aww! screamed @CAPS1 hold her, shes dog, lets her came conversation dad glared standing quietly handled dog you patient hold first! proud patient got hold patient pay	0.23655032467532466	0.44873917748917747	0.096	0.025	0.88	0.9773	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5904813975661475	0.5904813975661475
11784	19054	7	I was patient when I was at my friends house in the winter shoveling a sleding slot so we can but water on it to make ice. When we where shoveling it was hard become we had to got through lots of snow just  to got to a nice layer of snow to put lots of water on it. I am not patient gye when. We do something for hours to get it fully done. But I kept telling myself to just be patient. The only reason I was losing my patients was because it was getting dark and I has to go soon. But before I became unpatient we got it done and I was so happy we got the icy trail done. It was tough because we also had to wait for the water to turn into ice but that didnt bother me at all. Thats how I was patient that day to get a great and fun thing done. But I couldnt  or we couldnt go on it that night because it was to late. I thats my story about  patientce  The @CAPS1	9	12		3				2.0	3.0	2.0	2.0			3.0	3.0	3.0	3.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	23	0	33	1	12	9	14	13	9	12	12	52	1.3333333333333333	21	7.71919898989899	64	11	48	patient friends house winter shoveling sleding slot water ice shoveling hard got lots snow   got nice layer snow lots water patient gye hours fully kept telling patient reason losing patients getting dark soon unpatient got happy got icy trail tough wait water turn ice didnt bother Thats patient day great fun thing   couldnt   couldnt night late thats story   patientce  	0.12694444444444447	0.6424999999999998	0.105	0.051	0.844	0.9389	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.5999335290531389	0.5999335290531391
11785	19055	7	Patience is an important part of life and i learned that @DATE1 during hunting season. Most of the @DATE1 we sat and sot saw everything but deer. We were geting to the point where we didnt want to go anymore but we did anyways. As  the is days went by as it get colder we started to see some does . My step dad @PERSON1 said we will shoot one on the @DATE2 if we dont see bucks. After a few days it was the @DATE2 and we were going to shoot a doe but we didnt see anything most of the @DATE2. When there was about @NUM1 minutes left of @DATE2 light the perfect buck walked into the field.	9	7		2				2.0	2.0	2.0	3.0			1.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	18	0	24	0	5	3	6	11	5	7	12	27	1.0833333333333333	13	7.36478051948052	39	8	36	Patience important life learned hunting season sat sot saw deer geting point didnt want anymore anyways   days went colder started step dad said shoot nt bucks days going shoot doe nt minutes left light perfect buck walked field	0.37142857142857144	0.5428571428571428	0.063	0.05	0.887	0.1779	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.2603778219616477	0.26037782196164777
11786	19056	7	One day me my mom and my brother were driving in our car. We were going to a beach when sudnly our car wouldnt move. The battery had been run down and didnt work. My mom called a tow truck and said he wouldnt be here for two hours! Me and my brother complained all the time but my mom just sat quiet so whe the truck (@CAPS1 @CAPS2 @CAPS3) got to us ua ome. I was amazed by my moms patience.	8	8		2				2.0	2.0	2.0	2.0			2.0	2.0	2.0	2.0									"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	17	0	11	0	3	5	2	6	5	1	10	25	1.25	10	0.0	35	7	28	day mom brother driving car going beach sudnly car nt battery run nt work mom called tow truck said nt hours brother complained time mom sat quiet whe truck got ua ome amazed moms patience	-0.16481481481481483	0.2740740740740741	0.055	0.022	0.923	0.5778	"Write about patience. Being patient means that you are understanding and tolerant. A patient person experience difficulties without complaining. Do only one of the following: write a story about a time when you were patient OR write a story about a time when someone you know was patient OR write a story in your own way about patience.
"	0.3682298471593293	0.3682298471593294
